,gloss,video_id,frames_num
1381,bathroom,65148,63
1382,bathroom,05310,78
1383,bathroom,05297,94
1384,bathroom,05298,94
1385,blanket,06553,38
1386,blanket,06554,33
1387,blanket,06555,116
1388,blanket,06558,54
1389,blanket,06559,48
1390,blanket,65204,64
1391,blanket,65205,54
1392,blanket,06563,94
1393,blanket,06551,76
1394,blanket,06552,25
1395,buy,69255,90
1396,buy,08488,30
1397,buy,65282,61
1398,buy,08482,65
1399,buy,08492,89
1400,buy,08483,91
1401,buy,08484,31
1402,buy,08485,39
1403,buy,08486,101
1404,call,65290,56
1405,call,08706,34
1406,call,08707,34
1407,call,65556,50
1408,call,08713,88
1409,call,08689,35
1410,call,08690,31
1411,call,08691,101
1412,call,08692,61
1413,call,08694,74
1414,call,08701,40
1415,call,08702,30
1416,coffee,11566,93
1417,coffee,65375,64
1418,coffee,11558,109
1419,coffee,11559,53
1420,coffee,11560,106
1421,coffee,11561,138
1422,coffee,11563,49
1423,cold,65377,46
1424,cold,11638,95
1425,cold,11622,75
1426,cold,11623,72
1427,cold,11624,30
1428,cold,11625,38
1429,cold,11627,43
1430,cold,11628,89
1431,cold,11621,58
1432,cold,11633,68
1433,cold,11634,66
1434,cold,11635,31
1435,college,65379,73
1436,college,11708,90
1437,college,11718,89
1438,college,11709,94
1439,college,11710,38
1440,college,11711,94
1441,college,11713,50
1442,copy,13269,79
1443,copy,13273,52
1444,copy,13275,42
1445,copy,65405,70
1446,copy,13278,77
1447,copy,13279,74
1448,copy,13267,44
1449,copy,13268,33
1450,cute,14457,36
1451,cute,14458,35
1452,cute,14461,76
1453,cute,14451,85
1454,cute,14452,74
1455,cute,14453,76
1456,cute,14454,131
1457,daughter,14755,30
1458,daughter,14756,38
1459,daughter,14757,42
1460,daughter,65443,52
1461,daughter,14760,88
1462,daughter,14749,76
1463,daughter,14750,84
1464,daughter,14751,64
1465,daughter,14752,46
1466,daughter,14753,85
1467,example,20067,27
1468,example,20068,30
1469,example,20070,39
1470,example,20071,35
1471,example,20072,68
1472,example,65652,82
1473,example,65653,69
1474,example,65654,78
1475,example,20074,47
1476,example,20077,85
1477,example,20066,65
1478,far,21073,44
1479,far,21074,33
1480,far,21075,72
1481,far,21077,76
1482,far,21078,51
1483,far,65682,47
1484,far,21069,80
1485,far,21081,99
1486,far,21070,68
1487,far,21071,36
1488,far,21072,68
1489,first,22086,61
1490,first,22087,62
1491,first,22094,27
1492,first,65729,75
1493,first,65730,86
1494,first,65728,72
1495,first,22085,72
1496,first,22095,28
1497,first,22098,68
1498,friend,23574,58
1499,friend,65782,73
1500,friend,23578,92
1501,friend,23568,80
1502,friend,23569,97
1503,friend,23570,107
1504,friend,23572,78
1505,good,69347,50
1506,good,25072,50
1507,good,25073,34
1508,good,65835,41
1509,good,25066,58
1510,good,25076,86
1511,good,25067,74
1512,good,25068,60
1513,good,25069,21
1514,good,25070,52
1515,happy,26530,65
1516,happy,26531,61
1517,happy,26532,69
1518,happy,26524,74
1519,happy,26537,93
1520,happy,26525,55
1521,happy,26526,80
1522,happy,26527,82
1523,home,69366,65
1524,home,27765,128
1525,home,27775,91
1526,home,27766,65
1527,home,27767,88
1528,home,27768,71
1529,home,27770,34
1530,know,31900,67
1531,know,31901,62
1532,know,31903,52
1533,know,66002,51
1534,know,31909,79
1535,know,31897,76
1536,know,31898,62
1537,know,31899,50
1538,late,32304,95
1539,late,32306,51
1540,late,66013,46
1541,late,32300,57
1542,late,32311,92
1543,late,32312,92
1544,late,32302,57
1545,late,32303,45
1546,leave,32655,66
1547,leave,32677,82
1548,leave,66025,63
1549,leave,32657,32
1550,leave,32658,47
1551,leave,32659,32
1552,leave,32661,104
1553,leave,32662,69
1554,leave,32654,75
1555,leave,32667,33
1556,leave,32669,42
1557,list,33475,34
1558,list,33477,120
1559,list,33479,66
1560,list,33480,59
1561,list,66075,52
1562,list,33472,116
1563,list,33486,95
1564,list,33473,112
1565,list,33474,34
1566,lose,34002,57
1567,lose,34004,74
1568,lose,34005,39
1569,lose,34006,71
1570,lose,34007,71
1571,lose,34008,85
1572,lose,34012,33
1573,lose,34017,101
1574,lose,34018,88
1575,name,69405,74
1576,name,37580,75
1577,name,37590,72
1578,name,37581,43
1579,name,37582,95
1580,name,37585,53
1581,old,69419,70
1582,old,39624,76
1583,old,39632,32
1584,old,39635,77
1585,old,39625,65
1586,old,39626,41
1587,old,39627,92
1588,person,42227,61
1589,person,42231,53
1590,person,42232,53
1591,person,66280,59
1592,person,42225,60
1593,person,42239,84
1594,person,42226,44
1595,police,43528,52
1596,police,43529,48
1597,police,66306,63
1598,police,43522,102
1599,police,43535,74
1600,police,43523,33
1601,police,43524,34
1602,police,43525,90
1603,problem,44684,91
1604,problem,44686,50
1605,problem,44687,47
1606,problem,66335,50
1607,problem,44680,145
1608,problem,44691,91
1609,problem,44681,94
1610,problem,44682,46
1611,problem,44683,29
1612,remember,47178,79
1613,remember,47183,44
1614,remember,66387,45
1615,remember,47187,85
1616,remember,47175,90
1617,remember,47176,38
1618,remember,47177,35
1619,share,50855,52
1620,share,50856,56
1621,share,66461,46
1622,share,50849,48
1623,share,50862,89
1624,share,50850,30
1625,share,50851,128
1626,soon,53295,44
1627,soon,53296,86
1628,soon,53300,44
1629,soon,53301,32
1630,soon,66533,65
1631,soon,66534,62
1632,soon,53292,103
1633,soon,53304,82
1634,soon,53305,76
1635,soon,53293,78
1636,soon,53294,34
1637,stay,54561,30
1638,stay,54562,21
1639,stay,54563,32
1640,stay,54554,96
1641,stay,54567,90
1642,stay,54555,23
1643,stay,54556,46
1644,stay,54557,59
1645,stay,54558,73
1646,sunday,55773,78
1647,sunday,55776,45
1648,sunday,55777,60
1649,sunday,55782,90
1650,sunday,55769,92
1651,sunday,55770,104
1652,sunday,55771,58
1653,sunday,55772,59
1654,test,57530,81
1655,test,57531,61
1656,test,57534,44
1657,test,57535,44
1658,test,57527,97
1659,test,57541,75
1660,test,57528,26
1661,test,57529,35
1662,tired,58594,86
1663,tired,58600,66
1664,tired,58589,99
1665,tired,58590,85
1666,tired,58591,83
1667,tired,58592,65
1668,tired,58593,33
1669,trade,59206,29
1670,trade,59207,29
1671,trade,59208,33
1672,trade,59209,49
1673,trade,59210,59
1674,trade,59211,41
1675,trade,59212,67
1676,trade,59214,47
1677,trade,59215,55
1678,trade,59216,62
1679,trade,59219,102
1680,trade,59204,143
1681,trade,59205,102
1682,travel,59500,102
1683,travel,59502,56
1684,travel,59503,54
1685,travel,66672,70
1686,travel,59495,147
1687,travel,59506,89
1688,travel,59496,103
1689,travel,59497,55
1690,travel,59499,39
1691,window,66791,59
1692,window,63417,117
1693,window,63427,90
1694,window,63418,52
1695,window,63419,87
1696,window,63422,62
1697,you,69547,67
1698,you,64385,51
1699,you,64379,66
1700,you,64391,81
1701,you,64380,74
1702,you,64381,63
1703,you,64382,61
1704,you,64383,80
1705,about,00416,116
1706,about,00421,33
1707,about,65002,72
1708,about,65003,47
1709,about,00414,105
1710,about,00426,98
1711,about,00415,38
1712,approve,03122,111
1713,approve,03124,39
1714,approve,03125,29
1715,approve,03131,74
1716,approve,03118,135
1717,approve,03119,88
1718,approve,03120,122
1719,approve,03121,30
1720,arrive,03441,47
1721,arrive,65096,72
1722,arrive,03445,93
1723,arrive,03435,108
1724,arrive,03436,66
1725,arrive,03437,37
1726,arrive,03438,34
1727,arrive,03439,117
1728,balance,04801,67
1729,balance,04802,68
1730,balance,04803,61
1731,balance,65129,94
1732,balance,04795,103
1733,balance,04806,118
1734,balance,04796,94
1735,balance,04797,44
1736,balance,04798,35
1737,balance,04799,106
1738,banana,04900,111
1739,banana,04903,37
1740,banana,65135,47
1741,banana,65134,73
1742,banana,04906,98
1743,banana,04896,80
1744,banana,04897,79
1745,banana,04898,56
1746,banana,04899,58
1747,beard,05470,76
1748,beard,05471,43
1749,beard,05472,117
1750,beard,05473,107
1751,beard,65156,59
1752,beard,05476,58
1753,beard,05479,87
1754,beard,05467,98
1755,beard,05468,72
1756,because,05598,32
1757,because,05599,33
1758,because,05600,26
1759,because,05601,102
1760,because,65158,59
1761,because,65159,62
1762,because,05605,26
1763,because,05606,33
1764,because,05609,99
1765,because,05596,94
1766,boy,69245,72
1767,boy,65245,63
1768,boy,07452,61
1769,boy,07462,114
1770,boy,07453,74
1771,boy,07454,55
1772,boy,07455,88
1773,boy,07458,29
1774,business,08372,51
1775,business,08373,39
1776,business,65275,53
1777,business,08379,91
1778,business,08368,96
1779,business,08369,36
1780,business,08370,105
1781,careful,09185,39
1782,careful,09186,26
1783,careful,65307,56
1784,careful,65306,52
1785,careful,09188,83
1786,careful,09179,116
1787,careful,09180,29
1788,careful,09181,47
1789,careful,09182,119
1790,center,09723,99
1791,center,09725,59
1792,center,09726,55
1793,center,65324,63
1794,center,09732,91
1795,center,09721,31
1796,center,09722,41
1797,chat,10104,32
1798,chat,10105,51
1799,chat,10106,33
1800,chat,10107,101
1801,chat,10109,53
1802,chat,10111,38
1803,chat,65338,59
1804,chat,10102,65
1805,chat,10112,94
1806,children,10464,96
1807,children,10466,47
1808,children,10467,35
1809,children,65352,67
1810,children,10461,78
1811,children,10474,91
1812,children,10462,32
1813,christmas,10708,45
1814,christmas,10709,35
1815,christmas,10711,39
1816,christmas,65357,71
1817,christmas,10703,62
1818,christmas,10715,83
1819,christmas,10704,71
1820,christmas,10705,84
1821,clock,11198,82
1822,clock,11199,65
1823,clock,11200,131
1824,clock,11203,80
1825,clock,11214,97
1826,close,11252,102
1827,close,11254,121
1828,close,11260,64
1829,close,11261,35
1830,close,11262,44
1831,close,11267,88
1832,close,11268,92
1833,close,11253,40
1834,convince,13135,86
1835,convince,13136,34
1836,convince,13137,36
1837,convince,13138,77
1838,convince,65400,72
1839,convince,65401,48
1840,convince,13143,50
1841,convince,13144,48
1842,convince,13148,74
1843,convince,13134,72
1844,country,13546,102
1845,country,13549,44
1846,country,13550,70
1847,country,65414,56
1848,country,13554,76
1849,country,13555,84
1850,country,13543,147
1851,country,13544,81
1852,country,13545,46
1853,crash,69284,90
1854,crash,13799,34
1855,crash,13804,82
1856,crash,13805,47
1857,crash,13806,75
1858,crash,13812,74
1859,crash,13813,74
1860,crash,13800,86
1861,crash,13803,75
1862,day,69291,63
1863,day,14799,35
1864,day,65444,70
1865,day,14792,63
1866,day,14803,67
1867,day,14793,85
1868,day,14794,46
1869,day,14795,73
1870,day,14796,88
1871,discuss,16587,91
1872,discuss,16591,47
1873,discuss,16592,65
1874,discuss,16593,61
1875,discuss,65491,50
1876,discuss,16598,99
1877,discuss,16585,108
1878,discuss,16586,51
1879,dress,65535,44
1880,dress,17660,35
1881,dress,17654,88
1882,dress,17665,97
1883,dress,17655,38
1884,dress,17656,93
1885,dress,17657,86
1886,dress,17659,32
1887,drive,17761,38
1888,drive,17762,93
1889,drive,17766,48
1890,drive,65542,47
1891,drive,17758,65
1892,drive,17768,56
1893,drive,17773,101
1894,drop,65544,48
1895,drop,17827,41
1896,drop,17828,47
1897,drop,17820,107
1898,drop,17832,91
1899,drop,17821,58
1900,drop,17822,26
1901,drop,17823,34
1902,drop,17824,73
1903,fat,65692,71
1904,fat,21252,86
1905,fat,21233,89
1906,fat,21234,27
1907,fat,21236,68
1908,fat,21231,77
1909,fat,21237,101
1910,fat,21241,45
1911,fat,21242,49
1912,fat,21243,44
1913,feel,69319,93
1914,feel,65696,47
1915,feel,21432,93
1916,feel,21442,88
1917,feel,21433,43
1918,feel,21434,94
1919,feel,21436,52
1920,football,69331,81
1921,football,22818,80
1922,football,22803,44
1923,football,22804,51
1924,football,22805,51
1925,football,22806,75
1926,football,22810,37
1927,football,65755,47
1928,football,22802,76
1929,future,23951,24
1930,future,23952,29
1931,future,23953,44
1932,future,65798,64
1933,future,65797,67
1934,future,23956,70
1935,future,23946,128
1936,future,23947,63
1937,future,23948,68
1938,game,24033,85
1939,game,65800,77
1940,game,24025,60
1941,game,24026,95
1942,game,24027,63
1943,game,24029,32
1944,girl,69342,74
1945,girl,24614,80
1946,girl,65817,43
1947,girl,24605,62
1948,girl,24606,82
1949,girl,24607,51
1950,girl,24608,45
1951,girl,24609,58
1952,girl,24611,33
1953,government,25244,40
1954,government,25245,44
1955,government,25246,40
1956,government,25247,70
1957,government,65840,43
1958,government,25250,45
1959,government,25253,78
1960,government,25241,129
1961,government,25242,74
1962,government,25243,109
1963,hear,26946,81
1964,hear,26950,45
1965,hear,26951,36
1966,hear,26942,67
1967,hear,26952,36
1968,hear,26956,100
1969,hear,26943,63
1970,hear,26944,35
1971,hear,26945,38
1972,here,69365,90
1973,here,27268,58
1974,here,65892,59
1975,here,27263,87
1976,here,27273,76
1977,here,27264,60
1978,here,27265,76
1979,hope,27922,38
1980,hope,27923,46
1981,hope,27925,50
1982,hope,27926,75
1983,hope,27929,46
1984,hope,65905,48
1985,hope,27920,129
1986,hope,27934,77
1987,hope,27921,44
1988,house,69369,65
1989,house,28159,73
1990,house,28169,86
1991,house,28160,72
1992,house,28161,44
1993,house,28162,89
1994,house,28164,46
1995,husband,28469,44
1996,husband,65913,46
1997,husband,28463,101
1998,husband,28473,82
1999,husband,28464,87
2000,husband,28465,59
2001,husband,28466,79
2002,interest,65950,49
2003,interest,30153,78
2004,interest,30154,80
2005,interest,30155,71
2006,interest,30156,74
2007,interest,30160,35
2008,interest,30152,195
2009,interest,30162,60
2010,interest,30166,104
2011,interest,30168,100
2012,join,31151,48
2013,join,31152,65
2014,join,31155,41
2015,join,31157,63
2016,join,31158,67
2017,join,65981,43
2018,join,31149,78
2019,join,31165,98
2020,light,66069,59
2021,light,33206,21
2022,light,33229,89
2023,light,33231,87
2024,light,33205,81
2025,light,33214,50
2026,light,33217,31
2027,light,33218,36
2028,live,33545,100
2029,live,66078,40
2030,live,66079,44
2031,live,33538,102
2032,live,33539,81
2033,live,33542,29
2034,make,34581,88
2035,make,34583,36
2036,make,34584,33
2037,make,34575,69
2038,make,34586,78
2039,make,34577,49
2040,make,34578,48
2041,make,34579,32
2042,make,34580,39
2043,mean,35305,90
2044,mean,35289,92
2045,mean,35291,39
2046,mean,35292,53
2047,mean,35293,83
2048,mean,35295,133
2049,mean,35298,51
2050,mean,35299,42
2051,more,69401,82
2052,more,36830,61
2053,more,36834,22
2054,more,36836,38
2055,more,36840,82
2056,more,36827,94
2057,more,36828,58
2058,more,36829,83
2059,most,66145,67
2060,most,36922,82
2061,most,36913,63
2062,most,36914,76
2063,most,36915,32
2064,most,36916,72
2065,most,36918,45
2066,music,37370,41
2067,music,66156,81
2068,music,37363,72
2069,music,37373,98
2070,music,37364,93
2071,music,37365,63
2072,music,37367,81
2073,music,37369,51
2074,new,69407,63
2075,new,38130,47
2076,new,38122,73
2077,new,38133,86
2078,new,38123,33
2079,new,38124,33
2080,new,38125,31
2081,new,38126,47
2082,new,38127,82
2083,none,69412,90
2084,none,38594,96
2085,none,66186,75
2086,none,38586,59
2087,none,38587,56
2088,none,38588,99
2089,none,38590,35
2090,office,39460,92
2091,office,39462,54
2092,office,39463,54
2093,office,66224,57
2094,office,39456,93
2095,office,39468,80
2096,office,39457,67
2097,office,39458,36
2098,office,39459,32
2099,order,66248,44
2100,order,40183,97
2101,order,40184,93
2102,order,40171,91
2103,order,40172,90
2104,order,40177,35
2105,order,40178,53
2106,order,66249,60
2107,order,40169,61
2108,order,40179,55
2109,pants,66261,63
2110,pants,40991,43
2111,pants,40992,49
2112,pants,40985,72
2113,pants,40996,100
2114,pants,40986,39
2115,pants,40987,37
2116,pants,40988,84
2117,party,41315,40
2118,party,41316,53
2119,party,41317,87
2120,party,66265,59
2121,party,41311,83
2122,party,41321,45
2123,party,41322,56
2124,party,41325,78
2125,party,41312,76
2126,past,41452,31
2127,past,41453,28
2128,past,41454,47
2129,past,41446,123
2130,past,41457,78
2131,past,41447,79
2132,past,41448,45
2133,past,41449,86
2134,past,41450,96
2135,pencil,41822,83
2136,pencil,41833,79
2137,pencil,41823,88
2138,pencil,41824,59
2139,pencil,41826,29
2140,plan,43062,45
2141,plan,66298,53
2142,plan,43056,74
2143,plan,43067,97
2144,plan,43057,37
2145,plan,43058,86
2146,plan,43061,49
2147,please,69434,86
2148,please,43226,90
2149,please,43217,78
2150,please,43218,65
2151,please,43219,80
2152,please,43220,80
2153,please,43222,44
2154,practice,44087,39
2155,practice,44088,57
2156,practice,66320,52
2157,practice,44091,89
2158,practice,44081,27
2159,practice,44082,98
2160,practice,44083,60
2161,practice,44085,88
2162,practice,44086,64
2163,president,44373,47
2164,president,44374,48
2165,president,66326,68
2166,president,44367,99
2167,president,44378,86
2168,president,44368,100
2169,president,44369,93
2170,president,44370,42
2171,president,44371,93
2172,restaurant,47661,48
2173,restaurant,66398,53
2174,restaurant,47666,79
2175,restaurant,47656,108
2176,restaurant,47657,94
2177,restaurant,47658,28
2178,restaurant,47659,64
2179,ride,48050,50
2180,ride,48051,76
2181,ride,66405,56
2182,ride,48042,32
2183,ride,48054,89
2184,ride,48055,81
2185,ride,48043,46
2186,ride,48044,63
2187,russia,48901,32
2188,russia,48902,34
2189,russia,48903,40
2190,russia,48904,56
2191,russia,48907,49
2192,russia,48908,32
2193,russia,48913,82
2194,russia,48899,64
2195,salt,69451,81
2196,salt,49134,39
2197,salt,66422,47
2198,salt,49129,77
2199,salt,49140,84
2200,salt,49130,71
2201,salt,49131,67
2202,salt,49132,87
2203,sandwich,49250,46
2204,sandwich,49251,48
2205,sandwich,49252,40
2206,sandwich,66423,51
2207,sandwich,66424,51
2208,sandwich,49255,81
2209,sandwich,49245,98
2210,sandwich,49246,64
2211,sandwich,49247,42
2212,sandwich,49248,85
2213,sign,66478,57
2214,sign,51621,119
2215,sign,51616,27
2216,sign,51617,43
2217,sign,51628,49
2218,sign,51614,90
2219,sign,51637,80
2220,sign,51615,74
2221,sign,51622,119
2222,since,69472,90
2223,since,51781,74
2224,since,66482,66
2225,since,66483,60
2226,since,51773,87
2227,since,51774,36
2228,since,51775,91
2229,since,51778,41
2230,small,52552,59
2231,small,52554,30
2232,small,52555,37
2233,small,52556,35
2234,small,52557,96
2235,small,52560,67
2236,small,52566,70
2237,small,52551,91
2238,some,69484,85
2239,some,53216,70
2240,some,53207,78
2241,some,53208,57
2242,some,53209,36
2243,some,53210,71
2244,some,53212,51
2245,south,53488,33
2246,south,53482,90
2247,south,53493,71
2248,south,53483,81
2249,south,53484,57
2250,south,53485,39
2251,south,53486,63
2252,student,69494,93
2253,student,55343,55
2254,student,55337,108
2255,student,55348,78
2256,student,55338,69
2257,student,55339,67
2258,student,55340,78
2259,student,55341,75
2260,teach,57058,91
2261,teach,57068,92
2262,teach,57059,42
2263,teach,57060,40
2264,teach,57061,82
2265,teach,57063,44
2266,teach,57064,35
2267,theory,57785,72
2268,theory,57788,50
2269,theory,57789,56
2270,theory,66603,58
2271,theory,66604,119
2272,theory,57791,34
2273,theory,57794,74
2274,theory,57782,127
2275,theory,57783,108
2276,theory,57784,43
2277,tomato,58791,45
2278,tomato,66654,69
2279,tomato,58784,57
2280,tomato,58795,84
2281,tomato,58785,33
2282,tomato,58786,24
2283,tomato,58787,23
2284,tomato,58788,68
2285,train,59310,90
2286,train,59314,30
2287,train,59316,57
